X,Y,U
0.385542,0.008032,-0.002826
0.393574,0.008032,-0.002636
0.401606,0.008032,-0.002443
0.409639,0.008032,-0.002250
0.417671,0.008032,-0.002054
0.425703,0.008032,-0.001858
0.433735,0.008032,-0.001660
0.441767,0.008032,-0.001461
0.449799,0.008032,-0.001261
0.457831,0.008032,-0.001061
0.465863,0.008032,-0.000860
0.473896,0.008032,-0.000658
0.481928,0.008032,-0.000456
0.489960,0.008032,-0.000253
0.497992,0.008032,-0.000051
0.506024,0.008032,0.000152
0.514056,0.008032,0.000355
0.522088,0.008032,0.000557
0.530120,0.008032,0.000759
0.538153,0.008032,0.000960
0.546185,0.008032,0.001161
0.554217,0.008032,0.001361
0.562249,0.008032,0.001561
0.570281,0.008032,0.001759
0.578313,0.008032,0.001956
0.586345,0.008032,0.002152
0.594378,0.008032,0.002347
0.602410,0.008032,0.002540
0.610442,0.008032,0.002731
0.618474,0.008032,0.002921
0.626506,0.008032,0.003109
0.634538,0.008032,0.003295
0.642570,0.008032,0.003478
0.650602,0.008032,0.003660
0.658635,0.008032,0.003839
0.666667,0.008032,0.004016
0.674699,0.008032,0.004190
0.682731,0.008032,0.004362
0.690763,0.008032,0.004531
0.698795,0.008032,0.004696
0.706827,0.008032,0.004859
0.714859,0.008032,0.005019
0.722892,0.008032,0.005176
0.730924,0.008032,0.005329
0.738956,0.008032,0.005479
0.746988,0.008032,0.005626
0.755020,0.008032,0.005768
0.763052,0.008032,0.005908
0.771084,0.008032,0.006043
0.779116,0.008032,0.006175
0.787149,0.008032,0.006302
0.795181,0.008032,0.006426
0.803213,0.008032,0.006545
0.811245,0.008032,0.006661
0.819277,0.008032,0.006772
0.827309,0.008032,0.006879
0.835341,0.008032,0.006981
0.843373,0.008032,0.007079
0.851406,0.008032,0.007173
0.859438,0.008032,0.007262
0.867470,0.008032,0.007346
0.875502,0.008032,0.007425
0.883534,0.008032,0.007500
0.891566,0.008032,0.007570
0.899598,0.008032,0.007636
0.907631,0.008032,0.007696
0.915663,0.008032,0.007752
0.923695,0.008032,0.007802
0.931727,0.008032,0.007848
0.939759,0.008032,0.007889
0.947791,0.008032,0.007924
0.955823,0.008032,0.007955
0.963855,0.008032,0.007980
0.971888,0.008032,0.008001
0.979920,0.008032,0.008016
0.987952,0.008032,0.008026
0.995984,0.008032,0.008031
1.004016,0.008032,0.008031
1.012048,0.008032,0.008026
1.020080,0.008032,0.008016
1.028112,0.008032,0.008001
1.036145,0.008032,0.007980
1.044177,0.008032,0.007955
1.052209,0.008032,0.007924
1.060241,0.008032,0.007889
1.068273,0.008032,0.007848
1.076305,0.008032,0.007802
1.084337,0.008032,0.007752
1.092369,0.008032,0.007696
1.100402,0.008032,0.007636
1.108434,0.008032,0.007570
1.116466,0.008032,0.007500
1.124498,0.008032,0.007425
1.132530,0.008032,0.007346
1.140562,0.008032,0.007262
1.148594,0.008032,0.007173
1.156627,0.008032,0.007079
1.164659,0.008032,0.006981
1.172691,0.008032,0.006879
1.180723,0.008032,0.006772
1.188755,0.008032,0.006661
1.196787,0.008032,0.006545
1.204819,0.008032,0.006426
1.212851,0.008032,0.006302
1.220884,0.008032,0.006175
1.228916,0.008032,0.006043
1.236948,0.008032,0.005908
1.244980,0.008032,0.005768
1.253012,0.008032,0.005626
1.261044,0.008032,0.005479
1.269076,0.008032,0.005329
1.277108,0.008032,0.005176
1.285141,0.008032,0.005019
1.293173,0.008032,0.004859
1.301205,0.008032,0.004696
1.309237,0.008032,0.004531
1.317269,0.008032,0.004362
1.325301,0.008032,0.004190
1.333333,0.008032,0.004016
1.341365,0.008032,0.003839
1.349398,0.008032,0.003660
1.357430,0.008032,0.003478
1.365462,0.008032,0.003295
1.373494,0.008032,0.003109
1.381526,0.008032,0.002921
1.389558,0.008032,0.002731
1.397590,0.008032,0.002540
1.405622,0.008032,0.002347
1.413655,0.008032,0.002152
1.421687,0.008032,0.001956
1.429719,0.008032,0.001759
1.437751,0.008032,0.001561
1.445783,0.008032,0.001361
1.453815,0.008032,0.001161
1.461847,0.008032,0.000960
1.469880,0.008032,0.000759
1.477912,0.008032,0.000557
1.485944,0.008032,0.000355
1.493976,0.008032,0.000152
1.502008,0.008032,-0.000051
1.510040,0.008032,-0.000253
1.518072,0.008032,-0.000456
1.526104,0.008032,-0.000658
1.534137,0.008032,-0.000860
1.542169,0.008032,-0.001061
1.550201,0.008032,-0.001261
1.558233,0.008032,-0.001461
1.566265,0.008032,-0.001660
1.574297,0.008032,-0.001858
1.582329,0.008032,-0.002054
1.590361,0.008032,-0.002250
1.598394,0.008032,-0.002443
1.606426,0.008032,-0.002636
1.614458,0.008032,-0.002826
1.622490,0.008032,-0.003015
1.630522,0.008032,-0.003202
1.638554,0.008032,-0.003387
1.646586,0.008032,-0.003570
1.654618,0.008032,-0.003750
1.662651,0.008032,-0.003928
1.670683,0.008032,-0.004103
1.678715,0.008032,-0.004276
1.686747,0.008032,-0.004447
1.694779,0.008032,-0.004614
1.702811,0.008032,-0.004778
1.710843,0.008032,-0.004940
1.718876,0.008032,-0.005098
1.726908,0.008032,-0.005253
1.734940,0.008032,-0.005405
1.742972,0.008032,-0.005553
1.751004,0.008032,-0.005697
1.759036,0.008032,-0.005838
1.767068,0.008032,-0.005976
1.775100,0.008032,-0.006109
1.783133,0.008032,-0.006239
1.791165,0.008032,-0.006365
1.799197,0.008032,-0.006486
1.807229,0.008032,-0.006604
1.815261,0.008032,-0.006717
1.823293,0.008032,-0.006826
1.831325,0.008032,-0.006930
1.839357,0.008032,-0.007031
1.847390,0.008032,-0.007126
1.855422,0.008032,-0.007218
1.863454,0.008032,-0.007304
1.871486,0.008032,-0.007386
1.879518,0.008032,-0.007464
1.887550,0.008032,-0.007536
1.895582,0.008032,-0.007604
1.903614,0.008032,-0.007667
1.911647,0.008032,-0.007725
1.919679,0.008032,-0.007778
1.927711,0.008032,-0.007826
1.935743,0.008032,-0.007869
1.943775,0.008032,-0.007907
1.951807,0.008032,-0.007940
1.959839,0.008032,-0.007968
1.967871,0.008032,-0.007991
1.975904,0.008032,-0.008009
1.983936,0.008032,-0.008022
1.991968,0.008032,-0.008029
2.000000,0.008032,-0.008032
0.000000,0.016064,-0.016064
0.008032,0.016064,-0.016058
0.016064,0.016064,-0.016043
0.024096,0.016064,-0.016018
0.032129,0.016064,-0.015982
0.040161,0.016064,-0.015936
0.048193,0.016064,-0.015880
0.056225,0.016064,-0.015814
0.064257,0.016064,-0.015737
0.072289,0.016064,-0.015651
0.080321,0.016064,-0.015555
0.088353,0.016064,-0.015449
0.096386,0.016064,-0.015333
0.104418,0.016064,-0.015207
0.112450,0.016064,-0.015072
0.120482,0.016064,-0.014927
0.128514,0.016064,-0.014772
0.136546,0.016064,-0.014608
0.144578,0.016064,-0.014435
0.152610,0.016064,-0.014252
0.160643,0.016064,-0.014061
0.168675,0.016064,-0.013861
0.176707,0.016064,-0.013651
0.184739,0.016064,-0.013433
0.192771,0.016064,-0.013207
0.200803,0.016064,-0.012972
0.208835,0.016064,-0.012729
0.216867,0.016064,-0.012477
0.224900,0.016064,-0.012218
0.232932,0.016064,-0.011951
0.240964,0.016064,-0.011676
0.248996,0.016064,-0.011394
0.257028,0.016064,-0.011105
0.265060,0.016064,-0.010809
0.273092,0.016064,-0.010505
0.281124,0.016064,-0.010196
0.289157,0.016064,-0.009879
0.297189,0.016064,-0.009556
0.305221,0.016064,-0.009228
0.313253,0.016064,-0.008893
0.321285,0.016064,-0.008552
0.329317,0.016064,-0.008207
0.337349,0.016064,-0.007856
0.345382,0.016064,-0.007500
0.353414,0.016064,-0.007139
0.361446,0.016064,-0.006773
0.369478,0.016064,-0.006404
0.377510,0.016064,-0.006030
0.385542,0.016064,-0.005652
0.393574,0.016064,-0.005271
0.401606,0.016064,-0.004887
0.409639,0.016064,-0.004499
0.417671,0.016064,-0.004109
0.425703,0.016064,-0.003715
0.433735,0.016064,-0.003320
0.441767,0.016064,-0.002922
0.449799,0.016064,-0.002523
0.457831,0.016064,-0.002122
0.465863,0.016064,-0.001719
0.473896,0.016064,-0.001316
0.481928,0.016064,-0.000912
0.489960,0.016064,-0.000507
0.497992,0.016064,-0.000101
0.506024,0.016064,0.000304
0.514056,0.016064,0.000709
0.522088,0.016064,0.001114
0.530120,0.016064,0.001518
0.538153,0.016064,0.001921
0.546185,0.016064,0.002323
0.554217,0.016064,0.002723
0.562249,0.016064,0.003121
0.570281,0.016064,0.003518
0.578313,0.016064,0.003912
0.586345,0.016064,0.004304
0.594378,0.016064,0.004693
0.602410,0.016064,0.005079
0.610442,0.016064,0.005462
0.618474,0.016064,0.005842
0.626506,0.016064,0.006217
0.634538,0.016064,0.006589
0.642570,0.016064,0.006957
0.650602,0.016064,0.007320
0.658635,0.016064,0.007678
0.666667,0.016064,0.008032
0.674699,0.016064,0.008380
0.682731,0.016064,0.008723
0.690763,0.016064,0.009061
0.698795,0.016064,0.009393
0.706827,0.016064,0.009718
0.714859,0.016064,0.010038
0.722892,0.016064,0.010351
0.730924,0.016064,0.010658
0.738956,0.016064,0.010958
0.746988,0.016064,0.011251
0.755020,0.016064,0.011536
0.763052,0.016064,0.011815
0.771084,0.016064,0.012086
0.779116,0.016064,0.012349
0.787149,0.016064,0.012604
0.795181,0.016064,0.012851
0.803213,0.016064,0.013090
0.811245,0.016064,0.013321
0.819277,0.016064,0.013543
0.827309,0.016064,0.013757
0.835341,0.016064,0.013962
0.843373,0.016064,0.014158
0.851406,0.016064,0.014345
0.859438,0.016064,0.014523
0.867470,0.016064,0.014691
0.875502,0.016064,0.014850
0.883534,0.016064,0.015000
0.891566,0.016064,0.015140
0.899598,0.016064,0.015271
0.907631,0.016064,0.015392
0.915663,0.016064,0.015503
0.923695,0.016064,0.015604
0.931727,0.016064,0.015695
0.939759,0.016064,0.015777
0.947791,0.016064,0.015848
0.955823,0.016064,0.015909
0.963855,0.016064,0.015960
0.971888,0.016064,0.016001
0.979920,0.016064,0.016032
0.987952,0.016064,0.016052
0.995984,0.016064,0.016062
1.004016,0.016064,0.016062
1.012048,0.016064,0.016052
1.020080,0.016064,0.016032
1.028112,0.016064,0.016001
1.036145,0.016064,0.015960
1.044177,0.016064,0.015909
1.052209,0.016064,0.015848
1.060241,0.016064,0.015777
1.068273,0.016064,0.015695
1.076305,0.016064,0.015604
1.084337,0.016064,0.015503
1.092369,0.016064,0.015392
1.100402,0.016064,0.015271
1.108434,0.016064,0.015140
1.116466,0.016064,0.015000
1.124498,0.016064,0.014850
1.132530,0.016064,0.014691
1.140562,0.016064,0.014523
1.148594,0.016064,0.014345
1.156627,0.016064,0.014158
1.164659,0.016064,0.013962
1.172691,0.016064,0.013757
1.180723,0.016064,0.013543
1.188755,0.016064,0.013321
1.196787,0.016064,0.013090
1.204819,0.016064,0.012851
1.212851,0.016064,0.012604
1.220884,0.016064,0.012349
1.228916,0.016064,0.012086
1.236948,0.016064,0.011815
1.244980,0.016064,0.011536
1.253012,0.016064,0.011251
1.261044,0.016064,0.010958
1.269076,0.016064,0.010658
1.277108,0.016064,0.010351
1.285141,0.016064,0.010038
1.293173,0.016064,0.009718
1.301205,0.016064,0.009393
1.309237,0.016064,0.009061
1.317269,0.016064,0.008723
1.325301,0.016064,0.008380
1.333333,0.016064,0.008032
1.341365,0.016064,0.007678
1.349398,0.016064,0.007320
1.357430,0.016064,0.006957
1.365462,0.016064,0.006589
1.373494,0.016064,0.006217
1.381526,0.016064,0.005842
1.389558,0.016064,0.005462
1.397590,0.016064,0.005079
1.405622,0.016064,0.004693
1.413655,0.016064,0.004304
1.421687,0.016064,0.003912
1.429719,0.016064,0.003518
1.437751,0.016064,0.003121
1.445783,0.016064,0.002723
1.453815,0.016064,0.002323
1.461847,0.016064,0.001921
1.469880,0.016064,0.001518
1.477912,0.016064,0.001114
1.485944,0.016064,0.000709
1.493976,0.016064,0.000304
1.502008,0.016064,-0.000101
1.510040,0.016064,-0.000507
1.518072,0.016064,-0.000912
1.526104,0.016064,-0.001316
1.534137,0.016064,-0.001719
1.542169,0.016064,-0.002122
1.550201,0.016064,-0.002523
1.558233,0.016064,-0.002922
1.566265,0.016064,-0.003320
1.574297,0.016064,-0.003715
1.582329,0.016064,-0.004109
1.590361,0.016064,-0.004499
1.598394,0.016064,-0.004887
1.606426,0.016064,-0.005271
1.614458,0.016064,-0.005652
1.622490,0.016064,-0.006030
1.630522,0.016064,-0.006404
1.638554,0.016064,-0.006773
1.646586,0.016064,-0.007139
1.654618,0.016064,-0.007500
1.662651,0.016064,-0.007856
1.670683,0.016064,-0.008207
1.678715,0.016064,-0.008552
1.686747,0.016064,-0.008893
1.694779,0.016064,-0.009228
1.702811,0.016064,-0.009556
1.710843,0.016064,-0.009879
1.718876,0.016064,-0.010196
1.726908,0.016064,-0.010505
1.734940,0.016064,-0.010809
1.742972,0.016064,-0.011105
1.751004,0.016064,-0.011394
1.759036,0.016064,-0.011676
1.767068,0.016064,-0.011951
1.775100,0.016064,-0.012218
1.783133,0.016064,-0.012477
1.791165,0.016064,-0.012729
1.799197,0.016064,-0.012972
1.807229,0.016064,-0.013207
1.815261,0.016064,-0.013433
1.823293,0.016064,-0.013651
1.831325,0.016064,-0.013861
1.839357,0.016064,-0.014061
1.847390,0.016064,-0.014252
1.855422,0.016064,-0.014435
1.863454,0.016064,-0.014608
1.871486,0.016064,-0.014772
1.879518,0.016064,-0.014927
1.887550,0.016064,-0.015072
1.895582,0.016064,-0.015207
1.903614,0.016064,-0.015333
1.911647,0.016064,-0.015449
1.919679,0.016064,-0.015555
1.927711,0.016064,-0.015651
1.935743,0.016064,-0.015737
1.943775,0.016064,-0.015814
1.951807,0.016064,-0.015880
1.959839,0.016064,-0.015936
1.967871,0.016064,-0.015982
1.975904,0.016064,-0.016018
1.983936,0.016064,-0.016043
1.991968,0.016064,-0.016058
2.000000,0.016064,-0.016064
0.000000,0.024096,-0.024094
0.008032,0.024096,-0.024086
0.016064,0.024096,-0.024063
0.024096,0.024096,-0.024025
0.032129,0.024096,-0.023971
0.040161,0.024096,-0.023903
0.048193,0.024096,-0.023818
0.056225,0.024096,-0.023719
0.064257,0.024096,-0.023605
0.072289,0.024096,-0.023475
0.080321,0.024096,-0.023331
0.088353,0.024096,-0.023172
0.096386,0.024096,-0.022998
0.104418,0.024096,-0.022809
0.112450,0.024096,-0.022606
0.120482,0.024096,-0.022389
0.128514,0.024096,-0.022157
0.136546,0.024096,-0.021911
0.144578,0.024096,-0.021651
0.152610,0.024096,-0.021378
0.160643,0.024096,-0.021090
0.168675,0.024096,-0.020790
0.176707,0.024096,-0.020476
0.184739,0.024096,-0.020149
0.192771,0.024096,-0.019809
0.200803,0.024096,-0.019457
0.208835,0.024096,-0.019092
0.216867,0.024096,-0.018715
0.224900,0.024096,-0.018326
0.232932,0.024096,-0.017926
0.240964,0.024096,-0.017514
0.248996,0.024096,-0.017091
0.257028,0.024096,-0.016657
0.265060,0.024096,-0.016212
0.273092,0.024096,-0.015757
0.281124,0.024096,-0.015292
0.289157,0.024096,-0.014818
0.297189,0.024096,-0.014334
0.305221,0.024096,-0.013841
0.313253,0.024096,-0.013339
0.321285,0.024096,-0.012828
0.329317,0.024096,-0.012309
0.337349,0.024096,-0.011783
0.345382,0.024096,-0.011249
0.353414,0.024096,-0.010708
0.361446,0.024096,-0.010160
0.369478,0.024096,-0.009605
0.377510,0.024096,-0.009045
0.385542,0.024096,-0.008478
0.393574,0.024096,-0.007907
0.401606,0.024096,-0.007330
0.409639,0.024096,-0.006748
0.417671,0.024096,-0.006163
0.425703,0.024096,-0.005573
0.433735,0.024096,-0.004980
0.441767,0.024096,-0.004383
0.449799,0.024096,-0.003784
0.457831,0.024096,-0.003183
0.465863,0.024096,-0.002579
0.473896,0.024096,-0.001974
0.481928,0.024096,-0.001367
0.489960,0.024096,-0.000760
0.497992,0.024096,-0.000152
0.506024,0.024096,0.000456
0.514056,0.024096,0.001064
0.522088,0.024096,0.001671
0.530120,0.024096,0.002277
0.538153,0.024096,0.002881
0.546185,0.024096,0.003484
0.554217,0.024096,0.004084
0.562249,0.024096,0.004682
0.570281,0.024096,0.005277
0.578313,0.024096,0.005868
0.586345,0.024096,0.006456
0.594378,0.024096,0.007040
0.602410,0.024096,0.007619
0.610442,0.024096,0.008193
0.618474,0.024096,0.008762
0.626506,0.024096,0.009326
0.634538,0.024096,0.009883
0.642570,0.024096,0.010434
0.650602,0.024096,0.010979
0.658635,0.024096,0.011517
0.666667,0.024096,0.012047
0.674699,0.024096,0.012570
0.682731,0.024096,0.013084
0.690763,0.024096,0.013591
0.698795,0.024096,0.014088
0.706827,0.024096,0.014577
0.714859,0.024096,0.015056
0.722892,0.024096,0.015526
0.730924,0.024096,0.015986
0.738956,0.024096,0.016436
0.746988,0.024096,0.016875
0.755020,0.024096,0.017304
0.763052,0.024096,0.017721
0.771084,0.024096,0.018127
0.779116,0.024096,0.018522
0.787149,0.024096,0.018905
0.795181,0.024096,0.019276
0.803213,0.024096,0.019634
0.811245,0.024096,0.019981
0.819277,0.024096,0.020314
0.827309,0.024096,0.020634
0.835341,0.024096,0.020942
0.843373,0.024096,0.021236
0.851406,0.024096,0.021516
0.859438,0.024096,0.021783
0.867470,0.024096,0.022036
0.875502,0.024096,0.022275
0.883534,0.024096,0.022499
0.891566,0.024096,0.022710
0.899598,0.024096,0.022905
0.907631,0.024096,0.023087
0.915663,0.024096,0.023253
0.923695,0.024096,0.023405
0.931727,0.024096,0.023542
0.939759,0.024096,0.023664
0.947791,0.024096,0.023771
0.955823,0.024096,0.023862
0.963855,0.024096,0.023939
0.971888,0.024096,0.024000
0.979920,0.024096,0.024046
0.987952,0.024096,0.024077
0.995984,0.024096,0.024092
1.004016,0.024096,0.024092
1.012048,0.024096,0.024077
1.020080,0.024096,0.024046
1.028112,0.024096,0.024000
1.036145,0.024096,0.023939
1.044177,0.024096,0.023862
1.052209,0.024096,0.023771
1.060241,0.024096,0.023664
1.068273,0.024096,0.023542
1.076305,0.024096,0.023405
1.084337,0.024096,0.023253
1.092369,0.024096,0.023087
1.100402,0.024096,0.022905
1.108434,0.024096,0.022710
1.116466,0.024096,0.022499
1.124498,0.024096,0.022275
1.132530,0.024096,0.022036
1.140562,0.024096,0.021783
1.148594,0.024096,0.021516
1.156627,0.024096,0.021236
1.164659,0.024096,0.020942
1.172691,0.024096,0.020634
1.180723,0.024096,0.020314
1.188755,0.024096,0.019981
1.196787,0.024096,0.019634
1.204819,0.024096,0.019276
1.212851,0.024096,0.018905
